FILE_ID,OWNER,LICENSE,LICENSE_URL
4059520fd67aa35619e85082746fec90,kevinho86,"Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
dc64b53f589b8e456458d6e575255bc6,bil_kleb,"Attribution-ShareAlike License",https://creativecommons.org/licenses/by-sa/2.0/
e2a9babaaa2fd449bc6830ba0df86349,Fazimoto,"Attribution License",https://creativecommons.org/licenses/by/2.0/
0eeae14f0ff2ffbf215a000c73e2ecc9,Crystal_Cool123,"Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
a1baf739bcdd7db5751bc9c78795e16e,Jdmoar,"Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
1c037e4104067ebc24da11d26ca60506,Keith&Denise,"Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
d2ef3562bf9d3b03ff6d168943be3dd3,ian_woodhead1,"Attribution License",https://creativecommons.org/licenses/by/2.0/
59030b838190cb925b44cf819b5a477a,*_*,"Attribution License",https://creativecommons.org/licenses/by/2.0/
ab1f90575965a31c1b18ea39fea83eed,bil_kleb,"Attribution-ShareAlike License",https://creativecommons.org/licenses/by-sa/2.0/
9954f5b13a1d95f2620fd59a13ff2a48,"Durham Lords","Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
b5ed5db92f14bbcd1ef78d4e9efc481a,mcdona_98,"Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
854aa948ee6ac6e18c32a6c7bb03280a,"`James Wheeler","Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
e624d01f4233d9d4ca8c3261d03e02c5,"moonflower (Carol)","Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
7c07263afabb6255de0f5636a86fcad6,edanley,"Attribution License",https://creativecommons.org/licenses/by/2.0/
99eb40c7b21ce6c0549d9439d4a21191,monikahschuschu,"Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
10c565c14e01f405ee39350c4c32595a,"Lucas Jampietro","Attribution License",https://creativecommons.org/licenses/by/2.0/
4a02c6383a5cedcc4e0eda9262d6e037,theerawat,"Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
3d5f017e1b1f87677a2e88ac8dba98a8,chooyutshing,"Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
9a5693bf4ea68714ca5f3237a33428e1,taidoh,"Attribution-NonCommercial-NoDerivs License",https://creativecommons.org/licenses/by-nc-nd/2.0/
86a016f03e77ee3bccb76c6a3e3bd69a,"Paul Robertson","Attribution-NoDerivs License",https://creativecommons.org/licenses/by-nd/2.0/
2e1f7d1f13e1296b8eaf55ff5622965b,fchmksfkcb,"Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
1f7ecf50daea4ac56d2148d72a2bffbb,wallyg,"Attribution-NonCommercial-NoDerivs License",https://creativecommons.org/licenses/by-nc-nd/2.0/
da8eb6a2eddce332ff0dd6b5981859ec,"Ale Márquez","Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
5ba68db0de8f42c5b5fc5b5c2ccd7dfa,mag3737,"Attribution-NonCommercial-ShareAlike License",https://creativecommons.org/licenses/by-nc-sa/2.0/
59f7508ae87007983a2337a4ff733ee9,hannahjane.b,"Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
7bdca2983c023b1993c42c37c7eed256,"Matt Elsberry","Attribution-NoDerivs License",https://creativecommons.org/licenses/by-nd/2.0/
77a21ddcd4f574f94cf2d84162ad5ea1,BladeDK,"Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
96722b507679a390afe2b8eeb1e8a575,"venetia koussia","Attribution-NonCommercial License",https://creativecommons.org/licenses/by-nc/2.0/
ef7b37d3497d843d0c30da5a3c7a7345,"Jeff Hollett in Vancouver, WA","Public Domain Mark",https://creativecommons.org/publicdomain/mark/1.0/
